Client,Sale_CL,Predicted_Probability_Sale_CL,Predicted_Sale_CL,Revenue_CL,Sale_CC,Predicted_Probability_Sale_CC,Predicted_Sale_CC,Revenue_CC,Sale_MF,Predicted_Probability_Sale_MF,Predicted_Sale_MF,Revenue_MF,ExpectedRev_MF,ExpectedRev_CC,ExpectedRev_CL,Score,Top_Offer
598,0,0.197493065,0,0,0,0.536034924,1,0,1,0.510707633,1,0.163571429,0.042663074,0,0,0.042663074,MF
1000,1,0.054284336,0,11.71428571,0,0.649911958,1,0,0,0.487040312,0,0,0,0,0.03451953,0.03451953,CL
413,1,0.053882826,0,11.71428571,0,0.608098639,1,0,0,0.488293308,0,0,0,0,0.034010776,0.034010776,CL
953,1,0.046832643,0,15.22214286,0,0.668203048,1,0,0,0.355076186,0,0,0,0,0.033386673,0.033386673,CL
1079,1,0.09002175,0,4.089285714,0,0.550257061,1,0,0,0.447241186,0,0,0,0,0.033139226,0.033139226,CL
1258,0,0.136469733,0,0,0,0.723372423,1,0,1,0.464239991,0,0.146785714,0.031635076,0,0,0.031635076,MF
584,1,0.055258545,0,8.75,0,0.627533095,1,0,0,0.436965874,0,0,0,0,0.026718184,0.026718184,CL
901,0,0.541850612,1,0,0,0.431247632,0,0,1,0.340685387,0,0.144821429,0.016808921,0,0,0.016808921,MF
130,0,0.532037353,1,0,0,0.575374645,1,0,1,0.482920492,0,0.067142857,0.015658534,0,0,0.015658534,MF
1579,1,0.058364219,0,4.388928571,0,0.702128999,1,0,0,0.484517496,0,0,0,0,0.014950368,0.014950368,CL
1316,1,0.059990087,0,3.3175,0,0.715168415,1,0,0,0.420741685,0,0,0,0,0.011939054,0.011939054,CL
399,0,0.181362319,0,0,0,0.65641401,1,0,1,0.322126,0,0.0875,0.009079451,0,0,0.009079451,MF
360,1,0.016102555,0,14.19821429,0,0.79479225,1,0,0,0.292374931,0,0,0,0,0.003681487,0.003681487,CL
675,0,0.382758825,0,0,0,0.610171466,1,0,1,0.448731433,0,0.017678571,0.003559755,0,0,0.003559755,MF
75,0,0.142088551,0,0,0,0.644901118,1,0,1,0.531049074,1,0.004821429,0.001359706,0,0,0.001359706,MF
1402,0,0.33729163,0,0,0,0.557943732,1,0,0,0.444990552,0,0,0,0,0,0,MF
1388,0,0.068515008,0,0,0,0.774395384,1,0,0,0.341151037,0,0,0,0,0,0,MF
1451,0,0.115394073,0,0,0,0.645747947,1,0,0,0.506154887,1,0,0,0,0,0,MF
1301,0,0.248476683,0,0,0,0.541265584,1,0,0,0.403568915,0,0,0,0,0,0,MF
1437,0,0.218739212,0,0,0,0.558979754,1,0,0,0.529995174,1,0,0,0,0,0,MF
1386,0,0.039298089,0,0,0,0.829895495,1,0,0,0.292374931,0,0,0,0,0,0,MF
1464,0,0.285917586,0,0,0,0.584236127,1,0,0,0.403568915,0,0,0,0,0,0,MF
1387,0,0.259392245,0,0,0,0.622789567,1,0,0,0.428731433,0,0,0,0,0,0,MF
1452,0,0.099497804,0,0,0,0.610883869,1,0,0,0.484955622,0,0,0,0,0,0,MF
1290,0,0.187619669,0,0,0,0.514357988,1,0,0,0.495105707,0,0,0,0,0,0,MF
1428,0,0.083005361,0,0,0,0.683195281,1,0,0,0.322126,0,0,0,0,0,0,MF
1434,0,0.060715502,0,0,0,0.643296619,1,0,0,0.389984428,0,0,0,0,0,0,MF
1439,0,0.148990664,0,0,0,0.562061412,1,0,0,0.47474144,0,0,0,0,0,0,MF
1575,0,0.182944872,0,0,0,0.577481484,1,0,0,0.39618126,0,0,0,0,0,0,MF
1556,0,0.360124601,0,0,0,0.560094013,1,0,0,0.391791613,0,0,0,0,0,0,MF
1462,0,0.17984065,0,0,0,0.559886697,1,0,0,0.47474144,0,0,0,0,0,0,MF
1560,0,0.999999996,1,0,0,0.530548175,1,0,0,0.626554328,1,0,0,0,0,0,MF
1294,0,0.217805957,0,0,0,0.579869944,1,0,0,0.491412884,0,0,0,0,0,0,MF
1397,0,0.454912253,0,0,0,0.432720508,0,0,0,0.391244076,0,0,0,0,0,0,MF
1459,0,0.225309127,0,0,0,0.560522541,1,0,0,0.397929621,0,0,0,0,0,0,MF
1453,0,0.259047856,0,0,0,0.563987624,1,0,0,0.359245567,0,0,0,0,0,0,MF
1401,0,0.055995592,0,0,0,0.719652673,1,0,0,0.366361632,0,0,0,0,0,0,MF
1394,0,0.267321682,0,0,0,0.570410014,1,0,0,0.41474144,0,0,0,0,0,0,MF
1567,0,0.395071434,0,0,0,0.662777404,1,0,0,0.311238204,0,0,0,0,0,0,MF
1593,0,0.04847504,0,0,0,0.613967999,1,0,0,0.444517496,0,0,0,0,0,0,MF
1454,0,0.392788161,0,0,0,0.354922958,0,0,0,0.304699919,0,0,0,0,0,0,MF
1607,0,0.090846081,0,0,0,0.689558675,1,0,0,0.311238204,0,0,0,0,0,0,MF
1328,0,0.237820845,0,0,0,0.560878691,1,0,0,0.50065824,1,0,0,0,0,0,MF
1548,0,0.184394231,0,0,0,0.573807221,1,0,0,0.438517251,0,0,0,0,0,0,MF
1351,0,0.134864794,0,0,0,0.56129473,1,0,0,0.533190063,1,0,0,0,0,0,MF
1318,0,0.183781495,0,0,0,0.513518718,1,0,0,0.520123342,1,0,0,0,0,0,MF
1601,0,0.33264637,0,0,0,0.527938165,1,0,0,0.536767306,1,0,0,0,0,0,MF
1486,0,0.165534327,0,0,0,0.539022993,1,0,0,0.429706923,0,0,0,0,0,0,MF
1535,0,0.262351012,0,0,0,0.602723343,1,0,0,0.458517251,0,0,0,0,0,0,MF
1602,0,0.090000785,0,0,0,0.689558675,1,0,0,0.311238204,0,0,0,0,0,0,MF
1361,0,0.095131191,0,0,0,0.683195281,1,0,0,0.322126,0,0,0,0,0,0,MF
1490,0,0.345306736,0,0,0,0.410300503,0,0,0,0.501857506,1,0,0,0,0,0,MF
1533,0,0.331415408,0,0,0,0.554973189,1,0,0,0.412507244,0,0,0,0,0,0,MF
1352,0,0.146879506,0,0,0,0.540332276,1,0,0,0.520101232,1,0,0,0,0,0,MF
1532,0,0.19148206,0,0,0,0.510161063,1,0,0,0.463297326,0,0,0,0,0,0,MF
1605,0,0.238347598,0,0,0,0.579954573,1,0,0,0.473227881,0,0,0,0,0,0,MF
1429,0,0.606024153,1,0,0,0.193610827,0,0,0,0.36268349,0,0,0,0,0,0,MF
1531,0,0.617079379,1,0,0,0.291835098,0,0,0,0.416273893,0,0,0,0,0,0,MF
1529,0,0.046869538,0,0,0,0.764577439,1,0,0,0.33670415,0,0,0,0,0,0,MF
1608,0,0.262603348,0,0,0,0.59047789,1,0,0,0.438517251,0,0,0,0,0,0,MF
1528,0,0.183200027,0,0,0,0.668092037,1,0,0,0.311238204,0,0,0,0,0,0,MF
1325,0,0.045843445,0,0,0,0.647415562,1,0,0,0.388293308,0,0,0,0,0,0,MF
1340,0,0.265629805,0,0,0,0.605007521,1,0,0,0.487760949,0,0,0,0,0,0,MF
1577,0,0.103234247,0,0,0,0.52690958,1,0,0,0.504463766,1,0,0,0,0,0,MF
1327,0,0.094755347,0,0,0,0.661798996,1,0,0,0.504463766,1,0,0,0,0,0,MF
1418,0,0.141572222,0,0,0,0.5802714,1,0,0,0.41474144,0,0,0,0,0,0,MF
1576,0,0.395093647,0,0,0,0.563423344,1,0,0,0.421484224,0,0,0,0,0,0,MF
1371,0,0.135226145,0,0,0,0.645302121,1,0,0,0.322126,0,0,0,0,0,0,MF
1572,0,1,1,0,0,0.503361655,1,0,0,0.499770795,0,0,0,0,0,0,MF
1547,0,0.148493656,0,0,0,0.705302121,1,0,0,0.311238204,0,0,0,0,0,0,MF
1580,0,0.093597722,0,0,0,0.583372423,1,0,0,0.352928339,0,0,0,0,0,0,MF
1570,0,0.456909466,0,0,0,0.234595917,0,0,0,0.493670393,0,0,0,0,0,0,MF
1423,0,0.190024125,0,0,0,0.552796906,1,0,0,0.47909512,0,0,0,0,0,0,MF
1523,0,0.140953422,0,0,0,0.599898304,1,0,0,0.403568915,0,0,0,0,0,0,MF
1472,0,0.51427135,1,0,0,0.580878691,1,0,0,0.461229372,0,0,0,0,0,0,MF
1542,0,0.999999993,1,0,0,0.674922268,1,0,0,0.41382319,0,0,0,0,0,0,MF
1382,0,0.274824738,0,0,0,0.571503214,1,0,0,0.442293063,0,0,0,0,0,0,MF
1305,0,0.344967949,0,0,0,0.524451524,1,0,0,0.478517251,0,0,0,0,0,0,MF
1381,0,0.397448885,0,0,0,0.533046977,1,0,0,0.483326385,0,0,0,0,0,0,MF
1307,0,0.502398284,1,0,0,0.35556764,0,0,0,0.451298816,0,0,0,0,0,0,MF
1581,0,0.271439284,0,0,0,0.544622113,1,0,0,0.371016997,0,0,0,0,0,0,MF
1379,0,0.207990988,0,0,0,0.580878691,1,0,0,0.41474144,0,0,0,0,0,0,MF
1515,0,0.075445443,0,0,0,0.607806033,1,0,0,0.459248135,0,0,0,0,0,0,MF
1378,0,0.342702419,0,0,0,0.56322519,1,0,0,0.489837628,0,0,0,0,0,0,MF
1476,0,0.391145789,0,0,0,0.485951072,0,0,0,0.508629638,1,0,0,0,0,0,MF
1334,0,0.287537427,0,0,0,0.668530194,1,0,0,0.411049074,0,0,0,0,0,0,MF
1375,0,0.222239872,0,0,0,0.579999651,1,0,0,0.491329896,0,0,0,0,0,0,MF
1311,0,0.27989486,0,0,0,0.606958167,1,0,0,0.355469756,0,0,0,0,0,0,MF
1477,0,0.274043125,0,0,0,0.67132011,1,0,0,0.411049074,0,0,0,0,0,0,MF
1333,0,0.230044149,0,0,0,0.543268803,1,0,0,0.461229372,0,0,0,0,0,0,MF
1312,0,0.139528201,0,0,0,0.570340273,1,0,0,0.458517251,0,0,0,0,0,0,MF
1481,0,0.150003557,0,0,0,0.600332276,1,0,0,0.484955622,0,0,0,0,0,0,MF
1539,0,0.349282982,0,0,0,0.649778755,1,0,0,0.448073086,0,0,0,0,0,0,MF
1612,0,0.312501209,0,0,0,0.650408362,1,0,0,0.444955622,0,0,0,0,0,0,MF
810,0,0.260284802,0,0,0,0.623560961,1,0,0,0.443828028,0,0,0,0,0,0,MF
1286,0,0.251084579,0,0,0,0.490847828,0,0,0,0.461356462,0,0,0,0,0,0,MF
1285,0,0.244228691,0,0,0,0.582222046,1,0,0,0.522127119,1,0,0,0,0,0,MF
397,0,0.214673402,0,0,0,0.552796906,1,0,0,0.446646742,0,0,0,0,0,0,MF
402,0,0.145583363,0,0,0,0.570410014,1,0,0,0.459144681,0,0,0,0,0,0,MF
405,0,0.214397118,0,0,0,0.583493085,1,0,0,0.409706923,0,0,0,0,0,0,MF
407,0,0.129399068,0,0,0,0.604783452,1,0,0,0.355469756,0,0,0,0,0,0,MF
414,0,0.252885907,0,0,0,0.640934197,1,0,0,0.496196513,0,0,0,0,0,0,MF
418,0,0.177737985,0,0,0,0.607737243,1,0,0,0.450377998,0,0,0,0,0,0,MF
424,0,0.039293707,0,0,0,0.628298325,1,0,0,0.350808519,0,0,0,0,0,0,MF
425,0,0.179547617,0,0,0,0.628457716,1,0,0,0.409706923,0,0,0,0,0,0,MF
433,0,0.353120722,0,0,0,0.591522994,1,0,0,0.402149429,0,0,0,0,0,0,MF
434,0,0.129072891,0,0,0,0.647686322,1,0,0,0.475281272,0,0,0,0,0,0,MF
436,0,0.305823038,0,0,0,0.575625786,1,0,0,0.443828028,0,0,0,0,0,0,MF
442,0,0.318753992,0,0,0,0.63546131,1,0,0,0.360014311,0,0,0,0,0,0,MF
443,0,0.567998834,1,0,0,0.294805642,0,0,0,0.390906188,0,0,0,0,0,0,MF
446,0,0.15918514,0,0,0,0.579802068,1,0,0,0.462870931,0,0,0,0,0,0,MF
453,0,0.086105066,0,0,0,0.642111202,1,0,0,0.427801452,0,0,0,0,0,0,MF
457,0,0.21527361,0,0,0,0.561454121,1,0,0,0.386068874,0,0,0,0,0,0,MF
461,0,0.172008049,0,0,0,0.663306293,1,0,0,0.375076186,0,0,0,0,0,0,MF
393,0,0.241558006,0,0,0,0.580094013,1,0,0,0.400014311,0,0,0,0,0,0,MF
391,0,0.427250519,0,0,0,0.633510664,1,0,0,0.411791613,0,0,0,0,0,0,MF
378,0,0.031993434,0,0,0,0.717573845,1,0,0,0.344926848,0,0,0,0,0,0,MF
343,0,0.188446124,0,0,0,0.584766699,1,0,0,0.389966035,0,0,0,0,0,0,MF
308,0,0.226049296,0,0,0,0.60293552,1,0,0,0.397929621,0,0,0,0,0,0,MF
315,0,0.233816635,0,0,0,0.632988792,1,0,0,0.311238204,0,0,0,0,0,0,MF
320,0,0.212776254,0,0,0,0.642712641,1,0,0,0.322126,0,0,0,0,0,0,MF
321,0,0.100151947,0,0,0,0.6542617,1,0,0,0.440741685,0,0,0,0,0,0,MF
324,0,0.179820519,0,0,0,0.505923061,1,0,0,0.432405449,0,0,0,0,0,0,MF
328,0,1,1,0,0,0.336022386,0,0,0,0.497881762,0,0,0,0,0,0,MF
337,0,0.161956678,0,0,0,0.661603319,1,0,0,0.474824885,0,0,0,0,0,0,MF
344,0,0.035910895,0,0,0,0.638071513,1,0,0,0.440741685,0,0,0,0,0,0,MF
377,0,0.185920436,0,0,0,0.662777404,1,0,0,0.311238204,0,0,0,0,0,0,MF
346,0,0.313025134,0,0,0,0.539090869,1,0,0,0.47474144,0,0,0,0,0,0,MF
361,0,0.125338062,0,0,0,0.620635173,1,0,0,0.397160876,0,0,0,0,0,0,MF
363,0,0.094391971,0,0,0,0.600614852,1,0,0,0.392279418,0,0,0,0,0,0,MF
366,0,0.179492626,0,0,0,0.632988792,1,0,0,0.311238204,0,0,0,0,0,0,MF
370,0,0.162193101,0,0,0,0.6736156,1,0,0,0.322126,0,0,0,0,0,0,MF
371,0,0.302148934,0,0,0,0.560878691,1,0,0,0.43474144,0,0,0,0,0,0,MF
376,0,0.210412345,0,0,0,0.374029638,0,0,0,0.403568915,0,0,0,0,0,0,MF
462,0,0.377102602,0,0,0,0.613354471,1,0,0,0.403568915,0,0,0,0,0,0,MF
466,0,0.11813765,0,0,0,0.626879234,1,0,0,0.451235222,0,0,0,0,0,0,MF
469,0,0.181717749,0,0,0,0.556351874,1,0,0,0.421484224,0,0,0,0,0,0,MF
609,0,0.061198643,0,0,0,0.711045121,1,0,0,0.441406889,0,0,0,0,0,0,MF
588,0,0.367582017,0,0,0,0.633354471,1,0,0,0.403568915,0,0,0,0,0,0,MF
589,0,0.935115837,1,0,0,0.577577636,1,0,0,0.360014311,0,0,0,0,0,0,MF
597,0,0.242887055,0,0,0,0.606350877,1,0,0,0.340685387,0,0,0,0,0,0,MF
599,0,0.123170849,0,0,0,0.72035898,1,0,0,0.387273263,0,0,0,0,0,0,MF
602,0,0.261870286,0,0,0,0.448842419,0,0,0,0.481229372,0,0,0,0,0,0,MF
605,0,0.439263834,0,0,0,0.333981089,0,0,0,0.348543991,0,0,0,0,0,0,MF
606,0,0.107006451,0,0,0,0.678889189,1,0,0,0.402857455,0,0,0,0,0,0,MF
610,0,1,1,0,0,0.421497132,0,0,0,0.428015802,0,0,0,0,0,0,MF
580,0,0.174058542,0,0,0,0.572227629,1,0,0,0.520897958,1,0,0,0,0,0,MF
612,0,0.149691666,0,0,0,0.513602685,1,0,0,0.411049074,0,0,0,0,0,0,MF
619,0,0.075636564,0,0,0,0.649280605,1,0,0,0.451025437,0,0,0,0,0,0,MF
621,0,1,1,0,0,0.598113,1,0,0,0.265901811,0,0,0,0,0,0,MF
623,0,0.164556479,0,0,0,0.544081586,1,0,0,0.478081694,0,0,0,0,0,0,MF
624,0,0.055826293,0,0,0,0.791033247,1,0,0,0.292374931,0,0,0,0,0,0,MF
631,0,0.180117281,0,0,0,0.642789567,1,0,0,0.428731433,0,0,0,0,0,0,MF
636,0,0.034796837,0,0,0,0.682314407,1,0,0,0.41134493,0,0,0,0,0,0,MF
581,0,0.165261056,0,0,0,0.479069335,0,0,0,0.423789181,0,0,0,0,0,0,MF
574,0,0.20902187,0,0,0,0.605487172,1,0,0,0.453932602,0,0,0,0,0,0,MF
472,0,0.086000909,0,0,0,0.589072688,1,0,0,0.504463766,1,0,0,0,0,0,MF
534,0,0.498761462,0,0,0,0.307732737,0,0,0,0.400301004,0,0,0,0,0,0,MF
481,0,0.149086839,0,0,0,0.663125665,1,0,0,0.391300374,0,0,0,0,0,0,MF
486,0,0.161615336,0,0,0,0.628300967,1,0,0,0.322126,0,0,0,0,0,0,MF
489,0,0.028610887,0,0,0,0.739897838,1,0,0,0.287283173,0,0,0,0,0,0,MF
493,0,0.152330455,0,0,0,0.611113734,1,0,0,0.461229372,0,0,0,0,0,0,MF
508,0,0.125887362,0,0,0,0.604896406,1,0,0,0.412507244,0,0,0,0,0,0,MF
514,0,0.25779735,0,0,0,0.668092037,1,0,0,0.311238204,0,0,0,0,0,0,MF
526,0,0.310105292,0,0,0,0.565735676,1,0,0,0.391791613,0,0,0,0,0,0,MF
536,0,0.160967828,0,0,0,0.577668743,1,0,0,0.480687955,0,0,0,0,0,0,MF
573,0,0.15067627,0,0,0,0.598483578,1,0,0,0.325132274,0,0,0,0,0,0,MF
548,0,0.109866341,0,0,0,0.604896406,1,0,0,0.444955622,0,0,0,0,0,0,MF
549,0,0.199440142,0,0,0,0.716832367,1,0,0,0.317104578,0,0,0,0,0,0,MF
550,0,0.464812999,0,0,0,0.578594464,1,0,0,0.402149429,0,0,0,0,0,0,MF
551,0,0.312172814,0,0,0,0.580878691,1,0,0,0.438517251,0,0,0,0,0,0,MF
552,0,0.187149959,0,0,0,0.540931679,1,0,0,0.470707633,0,0,0,0,0,0,MF
560,0,0.090287108,0,0,0,0.612858067,1,0,0,0.434153809,0,0,0,0,0,0,MF
572,0,0.144992594,0,0,0,0.573807221,1,0,0,0.441229372,0,0,0,0,0,0,MF
302,0,0.059761055,0,0,0,0.697869292,1,0,0,0.483077676,0,0,0,0,0,0,MF
297,0,0.165366755,0,0,0,0.554442617,1,0,0,0.485633317,0,0,0,0,0,0,MF
295,0,0.113328723,0,0,0,0.642376587,1,0,0,0.444955622,0,0,0,0,0,0,MF
88,0,0.145257011,0,0,0,0.547805119,1,0,0,0.53554809,1,0,0,0,0,0,MF
72,0,0.145992367,0,0,0,0.669065007,1,0,0,0.429706923,0,0,0,0,0,0,MF
76,0,0.392972126,0,0,0,0.434628085,0,0,0,0.452507244,0,0,0,0,0,0,MF
78,0,0.218644357,0,0,0,0.580878691,1,0,0,0.39618126,0,0,0,0,0,0,MF
79,0,0.099567267,0,0,0,0.707805119,1,0,0,0.337799875,0,0,0,0,0,0,MF
80,0,0.149595763,0,0,0,0.532431776,1,0,0,0.509638775,1,0,0,0,0,0,MF
81,0,0.096293749,0,0,0,0.6736156,1,0,0,0.322126,0,0,0,0,0,0,MF
85,0,0.279378216,0,0,0,0.607437819,1,0,0,0.428731433,0,0,0,0,0,0,MF
90,0,0.234189999,0,0,0,0.565166503,1,0,0,0.446646742,0,0,0,0,0,0,MF
66,0,0.050158394,0,0,0,0.555941974,1,0,0,0.335353074,0,0,0,0,0,0,MF
92,0,0.123428195,0,0,0,0.593259896,1,0,0,0.478081694,0,0,0,0,0,0,MF
106,0,0.256461254,0,0,0,0.514897834,1,0,0,0.548686878,1,0,0,0,0,0,MF
107,0,0.329230671,0,0,0,0.662777404,1,0,0,0.311238204,0,0,0,0,0,0,MF
108,0,0.254023594,0,0,0,0.539503848,1,0,0,0.420009275,0,0,0,0,0,0,MF
113,0,0.39949719,0,0,0,0.58067738,1,0,0,0.520101232,1,0,0,0,0,0,MF
114,0,0.323118417,0,0,0,0.468301523,0,0,0,0.541900447,1,0,0,0,0,0,MF
116,0,0.188807033,0,0,0,0.538415473,1,0,0,0.472015388,0,0,0,0,0,0,MF
71,0,0.282943648,0,0,0,0.58838984,1,0,0,0.400014311,0,0,0,0,0,0,MF
65,0,0.327893731,0,0,0,0.566786873,1,0,0,0.511593059,1,0,0,0,0,0,MF
139,0,0.159000202,0,0,0,0.500269748,1,0,0,0.446681673,0,0,0,0,0,0,MF
31,0,0.173092956,0,0,0,0.432239625,0,0,0,0.41474144,0,0,0,0,0,0,MF
6,0,0.547926348,1,0,0,0.572701874,1,0,0,0.527317818,1,0,0,0,0,0,MF
8,0,0.613577295,1,0,0,0.471537056,0,0,0,0.425003699,0,0,0,0,0,0,MF
13,0,0.90039249,1,0,0,0.561288814,1,0,0,0.456765748,0,0,0,0,0,0,MF
14,0,0.388898909,0,0,0,0.457351582,0,0,0,0.448293308,0,0,0,0,0,0,MF
15,0,0.497753507,0,0,0,0.291869693,0,0,0,0.50073016,1,0,0,0,0,0,MF
17,0,0.220834939,0,0,0,0.585458619,1,0,0,0.47153676,0,0,0,0,0,0,MF
26,0,0.235019931,0,0,0,0.553586934,1,0,0,0.510156791,1,0,0,0,0,0,MF
35,0,0.336836474,0,0,0,0.714337371,1,0,0,0.442071855,0,0,0,0,0,0,MF
60,0,0.999999904,1,0,0,0.581618369,1,0,0,0.504463766,1,0,0,0,0,0,MF
38,0,0.037237385,0,0,0,0.6742617,1,0,0,0.440741685,0,0,0,0,0,0,MF
40,0,0.138353247,0,0,0,0.627546868,1,0,0,0.373929507,0,0,0,0,0,0,MF
50,0,0.189445196,0,0,0,0.657189077,1,0,0,0.311238204,0,0,0,0,0,0,MF
52,0,0.157570779,0,0,0,0.570363597,1,0,0,0.338350189,0,0,0,0,0,0,MF
53,0,0.535129749,1,0,0,0.386538896,0,0,0,0.481033415,0,0,0,0,0,0,MF
56,0,0.054122254,0,0,0,0.671321314,1,0,0,0.481406889,0,0,0,0,0,0,MF
58,0,0.188712029,0,0,0,0.509755765,1,0,0,0.467782223,0,0,0,0,0,0,MF
136,0,0.215209079,0,0,0,0.555693662,1,0,0,0.391791613,0,0,0,0,0,0,MF
142,0,0.195932664,0,0,0,0.574973189,1,0,0,0.444955622,0,0,0,0,0,0,MF
290,0,0.25925504,0,0,0,0.580878691,1,0,0,0.438517251,0,0,0,0,0,0,MF
254,0,0.142365498,0,0,0,0.555780624,1,0,0,0.484955622,0,0,0,0,0,0,MF
220,0,0.245293696,0,0,0,0.605735676,1,0,0,0.391791613,0,0,0,0,0,0,MF
238,0,0.325619681,0,0,0,0.580026137,1,0,0,0.392893209,0,0,0,0,0,0,MF
242,0,0.158210694,0,0,0,0.627546868,1,0,0,0.382152205,0,0,0,0,0,0,MF
247,0,0.161157756,0,0,0,0.693854817,1,0,0,0.360936687,0,0,0,0,0,0,MF
250,0,0.174940562,0,0,0,0.538260559,1,0,0,0.499550573,0,0,0,0,0,0,MF
251,0,0.220359357,0,0,0,0.651211174,1,0,0,0.30726284,0,0,0,0,0,0,MF
253,0,0.248128763,0,0,0,0.488457716,0,0,0,0.391791613,0,0,0,0,0,0,MF
256,0,0.188530343,0,0,0,0.522840488,1,0,0,0.539550573,1,0,0,0,0,0,MF
212,0,0.447395352,0,0,0,0.600269748,1,0,0,0.461326703,0,0,0,0,0,0,MF
259,0,0.175309527,0,0,0,0.662884844,1,0,0,0.51833163,1,0,0,0,0,0,MF
262,0,0.163409109,0,0,0,0.559022993,1,0,0,0.397929621,0,0,0,0,0,0,MF
264,0,0.112070776,0,0,0,0.672583077,1,0,0,0.47909512,0,0,0,0,0,0,MF
268,0,0.225089617,0,0,0,0.544948241,1,0,0,0.647004196,1,0,0,0,0,0,MF
280,0,0.581714365,1,0,0,0.348678704,0,0,0,0.266384182,0,0,0,0,0,0,MF
281,0,0.316208876,0,0,0,0.5044765,1,0,0,0.469388046,0,0,0,0,0,0,MF
288,0,0.155467089,0,0,0,0.541386246,1,0,0,0.370851461,0,0,0,0,0,0,MF
218,0,0.323474718,0,0,0,0.61859633,1,0,0,0.501591642,1,0,0,0,0,0,MF
210,0,0.122148192,0,0,0,0.496392601,0,0,0,0.474824885,0,0,0,0,0,0,MF
149,0,0.133126798,0,0,0,0.611592507,1,0,0,0.504463766,1,0,0,0,0,0,MF
186,0,0.2637557,0,0,0,0.594538844,1,0,0,0.394627272,0,0,0,0,0,0,MF
157,0,0.190242982,0,0,0,0.566958167,1,0,0,0.47474144,0,0,0,0,0,0,MF
158,0,0.08450147,0,0,0,0.617109496,1,0,0,0.422426934,0,0,0,0,0,0,MF
162,0,0.426304751,0,0,0,0.325253504,0,0,0,0.437018944,0,0,0,0,0,0,MF
163,0,0.068184718,0,0,0,0.660459038,1,0,0,0.366361632,0,0,0,0,0,0,MF
172,0,0.397861471,0,0,0,0.559487095,1,0,0,0.347241186,0,0,0,0,0,0,MF
173,0,0.143949315,0,0,0,0.6736156,1,0,0,0.322126,0,0,0,0,0,0,MF
177,0,0.19689863,0,0,0,0.544715778,1,0,0,0.428731433,0,0,0,0,0,0,MF
189,0,0.172512953,0,0,0,0.582852095,1,0,0,0.484955622,0,0,0,0,0,0,MF
205,0,0.25401805,0,0,0,0.573961762,1,0,0,0.401705432,0,0,0,0,0,0,MF
190,0,0.049562265,0,0,0,0.691657193,1,0,0,0.458530507,0,0,0,0,0,0,MF
191,0,0.16593185,0,0,0,0.561454121,1,0,0,0.44945207,0,0,0,0,0,0,MF
193,0,0.172680574,0,0,0,0.707510587,1,0,0,0.340659182,0,0,0,0,0,0,MF
195,0,0.147259392,0,0,0,0.558594464,1,0,0,0.375567424,0,0,0,0,0,0,MF
198,0,0.127683,0,0,0,0.565487172,1,0,0,0.465582142,0,0,0,0,0,0,MF
202,0,0.261656348,0,0,0,0.485735676,0,0,0,0.420009275,0,0,0,0,0,0,MF
204,0,0.438562147,0,0,0,0.254716952,0,0,0,0.417667412,0,0,0,0,0,0,MF
638,0,0.284698787,0,0,0,0.600269748,1,0,0,0.410192707,0,0,0,0,0,0,MF
645,0,0.334621362,0,0,0,0.62083892,1,0,0,0.391791613,0,0,0,0,0,0,MF
646,0,0.20148626,0,0,0,0.57648949,1,0,0,0.340685387,0,0,0,0,0,0,MF
1068,0,0.124453697,0,0,0,0.473422347,0,0,0,0.479957072,0,0,0,0,0,0,MF
1046,0,0.08499815,0,0,0,0.612431776,1,0,0,0.484955622,0,0,0,0,0,0,MF
1048,0,0.121222606,0,0,0,0.569911958,1,0,0,0.51909512,1,0,0,0,0,0,MF
1053,0,0.280931563,0,0,0,0.586094463,1,0,0,0.402149429,0,0,0,0,0,0,MF
1061,0,0.182909183,0,0,0,0.521265584,1,0,0,0.348237009,0,0,0,0,0,0,MF
1062,0,0.065770343,0,0,0,0.829895495,1,0,0,0.292374931,0,0,0,0,0,0,MF
1066,0,0.436567863,0,0,0,0.521265584,1,0,0,0.540464179,1,0,0,0,0,0,MF
1067,0,0.261406978,0,0,0,0.575812459,1,0,0,0.386404574,0,0,0,0,0,0,MF
1075,0,0.15575052,0,0,0,0.605987114,1,0,0,0.484955622,0,0,0,0,0,0,MF
1044,0,0.136851233,0,0,0,0.644136803,1,0,0,0.442432806,0,0,0,0,0,0,MF
1081,0,0.478574215,0,0,0,0.564159782,1,0,0,0.504463766,1,0,0,0,0,0,MF
1084,0,0.226656807,0,0,0,0.547805119,1,0,0,0.531772279,1,0,0,0,0,0,MF
1099,0,0.285430486,0,0,0,0.490076434,0,0,0,0.509638775,1,0,0,0,0,0,MF
1100,0,0.343591441,0,0,0,0.600590417,1,0,0,0.396669021,0,0,0,0,0,0,MF
1106,0,0.222145087,0,0,0,0.610340486,1,0,0,0.445931111,0,0,0,0,0,0,MF
1109,0,0.155228726,0,0,0,0.632988792,1,0,0,0.311238204,0,0,0,0,0,0,MF
1116,0,0.999997872,1,0,0,0.509449709,1,0,0,0.461229372,0,0,0,0,0,0,MF
1045,0,0.141403972,0,0,0,0.625735676,1,0,0,0.391791613,0,0,0,0,0,0,MF
1038,0,0.24462598,0,0,0,0.657189077,1,0,0,0.311238204,0,0,0,0,0,0,MF
